customer_id,signup_date,plan_type,contract_type,monthly_fee,payment_method,region,is_active,cancel_date,churn,cutoff_date,observation_window_end,tenure_days
2208,2023-11-19,Basic,Monthly,9.99,bank_transfer,Europe,0,2025-06-25,1,2025-06-25,2025-12-31,584
2209,2023-11-14,Basic,Monthly,9.99,paypal,South America,1,,0,2025-12-31,2025-12-31,778
2210,2023-01-02,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,1094
2211,2025-06-09,Basic,Monthly,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,205
2212,2025-03-15,Basic,Monthly,9.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,291
2213,2024-12-14,Standard,Monthly,19.99,paypal,North America,1,,0,2025-12-31,2025-12-31,382
2214,2024-01-04,Premium,Annual,39.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,727
2215,2023-04-07,Basic,Monthly,9.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,999
2216,2023-05-16,Premium,Annual,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,960
2217,2024-08-05,Basic,Monthly,9.99,credit_card,North America,0,2025-10-22,1,2025-10-22,2025-12-31,443
2218,2023-05-20,Standard,Monthly,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,956
2219,2024-05-09,Premium,Monthly,39.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,601
2220,2023-04-01,Basic,Monthly,9.99,bank_transfer,Asia,1,,0,2025-12-31,2025-12-31,1005
2221,2025-05-17,Standard,Monthly,19.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,228
2222,2024-11-12,Standard,Monthly,19.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,414
2223,2023-06-19,Standard,Monthly,19.99,credit_card,Europe,0,2024-03-05,1,2024-03-05,2025-12-31,260
2224,2025-07-09,Basic,Monthly,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,175
2225,2023-02-26,Standard,Monthly,19.99,credit_card,North America,0,2025-08-18,1,2025-08-18,2025-12-31,904
2226,2024-02-29,Standard,Monthly,19.99,paypal,Europe,0,2025-12-08,1,2025-12-08,2025-12-31,648
2227,2024-12-21,Standard,Monthly,19.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,375
2228,2023-08-09,Basic,Annual,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,875
2229,2023-05-22,Premium,Monthly,39.99,paypal,North America,1,,0,2025-12-31,2025-12-31,954
2230,2023-08-17,Premium,Monthly,39.99,paypal,Oceania,1,,0,2025-12-31,2025-12-31,867
2231,2024-07-22,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,527
2232,2024-11-10,Basic,Monthly,9.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,416
2233,2024-04-07,Standard,Annual,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,633
2234,2023-05-07,Standard,Monthly,19.99,paypal,Europe,0,2025-07-26,1,2025-07-26,2025-12-31,811
2235,2023-02-22,Standard,Monthly,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,1043
2236,2024-08-12,Standard,Monthly,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,506
2237,2024-02-02,Standard,Annual,19.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,698
2238,2023-12-24,Premium,Monthly,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,738
2239,2023-05-05,Basic,Annual,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,971
2240,2023-08-14,Standard,Monthly,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,870
2241,2025-08-15,Basic,Monthly,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,138
2242,2023-05-28,Basic,Annual,9.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,948
2243,2025-10-27,Standard,Annual,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,65
2244,2024-03-24,Standard,Monthly,19.99,bank_transfer,Asia,1,,0,2025-12-31,2025-12-31,647
2245,2023-04-26,Standard,Monthly,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,980
2246,2024-11-21,Standard,Monthly,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,405
2247,2023-10-05,Standard,Monthly,19.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,818
2248,2025-02-01,Basic,Monthly,9.99,bank_transfer,South America,1,,0,2025-12-31,2025-12-31,333
2249,2024-05-11,Standard,Monthly,19.99,apple_pay,Europe,1,,0,2025-12-31,2025-12-31,599
2250,2023-08-27,Basic,Monthly,9.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,857
2251,2024-03-26,Premium,Monthly,39.99,paypal,North America,1,,0,2025-12-31,2025-12-31,645
2252,2024-01-09,Basic,Monthly,9.99,credit_card,Europe,0,2024-07-27,1,2024-07-27,2025-12-31,200
2253,2025-08-15,Basic,Monthly,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,138
2254,2023-09-23,Premium,Monthly,39.99,paypal,North America,1,,0,2025-12-31,2025-12-31,830
2255,2024-03-13,Basic,Monthly,9.99,credit_card,North America,0,2024-11-07,1,2024-11-07,2025-12-31,239
2256,2024-03-12,Basic,Monthly,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,659
2257,2023-03-08,Basic,Monthly,9.99,apple_pay,Europe,0,2025-04-22,1,2025-04-22,2025-12-31,776
2258,2023-08-31,Standard,Monthly,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,853
2259,2024-07-17,Premium,Annual,39.99,credit_card,Oceania,1,,0,2025-12-31,2025-12-31,532
2260,2024-10-27,Basic,Annual,9.99,credit_card,North America,0,2025-05-29,1,2025-05-29,2025-12-31,214
2261,2024-02-17,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,683
2262,2024-06-16,Basic,Monthly,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,563
2263,2024-09-06,Basic,Monthly,9.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,481
2264,2025-10-09,Standard,Annual,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,83
2265,2025-07-16,Premium,Monthly,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,168
2266,2023-05-24,Basic,Annual,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,952
2267,2025-09-02,Standard,Annual,19.99,paypal,North America,1,,0,2025-12-31,2025-12-31,120
2268,2025-04-28,Basic,Monthly,9.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,247
2269,2023-09-08,Basic,Annual,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,845
2270,2024-04-20,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,620
2271,2023-01-25,Standard,Monthly,19.99,bank_transfer,Oceania,1,,0,2025-12-31,2025-12-31,1071
2272,2023-05-19,Basic,Annual,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,957
2273,2024-10-22,Standard,Monthly,19.99,paypal,South America,1,,0,2025-12-31,2025-12-31,435
2274,2025-10-17,Premium,Annual,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,75
2275,2023-06-07,Basic,Monthly,9.99,bank_transfer,Asia,1,,0,2025-12-31,2025-12-31,938
2276,2025-07-12,Basic,Annual,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,172
2277,2024-12-24,Basic,Monthly,9.99,apple_pay,Europe,1,,0,2025-12-31,2025-12-31,372
2278,2023-02-10,Basic,Annual,9.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,1055
2279,2023-04-21,Basic,Monthly,9.99,bank_transfer,South America,1,,0,2025-12-31,2025-12-31,985
2280,2025-03-14,Premium,Annual,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,292
2281,2023-12-18,Standard,Monthly,19.99,credit_card,Asia,0,2025-08-07,1,2025-08-07,2025-12-31,598
2282,2023-05-16,Basic,Annual,9.99,credit_card,Asia,0,2024-02-24,1,2024-02-24,2025-12-31,284
2283,2024-05-21,Premium,Monthly,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,589
2284,2023-09-29,Premium,Monthly,39.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,824
2285,2023-05-16,Premium,Monthly,39.99,credit_card,Oceania,1,,0,2025-12-31,2025-12-31,960
2286,2024-07-04,Standard,Monthly,19.99,bank_transfer,Asia,1,,0,2025-12-31,2025-12-31,545
2287,2025-09-11,Premium,Monthly,39.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,111
2288,2024-04-13,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,627
2289,2024-04-14,Basic,Annual,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,626
2290,2024-04-03,Basic,Monthly,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,637
2291,2024-03-17,Standard,Annual,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,654
2292,2023-02-03,Basic,Monthly,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,1062
2293,2025-02-28,Basic,Monthly,9.99,apple_pay,South America,0,2025-12-02,1,2025-12-02,2025-12-31,277
2294,2024-05-01,Premium,Monthly,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,609
2295,2023-10-07,Standard,Monthly,19.99,paypal,Asia,0,2024-08-19,1,2024-08-19,2025-12-31,317
2296,2024-02-03,Standard,Monthly,19.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,697
2297,2024-03-30,Basic,Annual,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,641
2298,2024-09-18,Basic,Monthly,9.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,469
2299,2023-02-09,Basic,Annual,9.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,1056
2300,2023-07-29,Basic,Monthly,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,886
2301,2025-07-02,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,182
2302,2024-06-18,Standard,Monthly,19.99,paypal,North America,0,2025-10-28,1,2025-10-28,2025-12-31,497
2303,2024-12-29,Basic,Monthly,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,367
2304,2024-07-14,Standard,Annual,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,535
2305,2023-02-15,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,1050
2306,2024-12-23,Premium,Monthly,39.99,credit_card,Europe,0,2025-12-22,1,2025-12-22,2025-12-31,364
2307,2024-10-13,Standard,Monthly,19.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,444
2308,2025-09-26,Standard,Annual,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,96
2309,2023-12-03,Basic,Annual,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,759
2310,2023-11-17,Standard,Monthly,19.99,paypal,North America,1,,0,2025-12-31,2025-12-31,775
2311,2024-12-12,Standard,Monthly,19.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,384
2312,2025-07-31,Premium,Monthly,39.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,153
2313,2025-01-11,Basic,Annual,9.99,bank_transfer,Oceania,1,,0,2025-12-31,2025-12-31,354
2314,2023-04-25,Standard,Monthly,19.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,981
2315,2023-05-18,Basic,Annual,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,958
2316,2024-06-19,Premium,Monthly,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,560
2317,2025-10-13,Basic,Monthly,9.99,credit_card,Asia,0,2025-12-03,1,2025-12-03,2025-12-31,51
2318,2023-11-29,Premium,Monthly,39.99,bank_transfer,Asia,1,,0,2025-12-31,2025-12-31,763
2319,2023-10-07,Basic,Annual,9.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,816
2320,2025-05-14,Standard,Monthly,19.99,paypal,North America,1,,0,2025-12-31,2025-12-31,231
2321,2024-02-11,Premium,Monthly,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,689
2322,2025-08-12,Basic,Annual,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,141
2323,2023-08-09,Premium,Monthly,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,875
2324,2023-05-19,Basic,Monthly,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,957
2325,2023-01-27,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,1069
2326,2023-03-18,Basic,Monthly,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,1019
2327,2024-03-28,Standard,Monthly,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,643
2328,2025-04-03,Basic,Annual,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,272
2329,2025-09-09,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,113
2330,2025-05-18,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,227
2331,2025-08-25,Basic,Annual,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,128
2332,2023-05-01,Premium,Monthly,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,975
2333,2023-01-13,Premium,Monthly,39.99,paypal,North America,0,2025-11-23,1,2025-11-23,2025-12-31,1045
2334,2025-10-18,Premium,Monthly,39.99,credit_card,South America,0,2025-12-26,1,2025-12-26,2025-12-31,69
2335,2023-12-24,Basic,Monthly,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,738
2336,2024-07-03,Standard,Monthly,19.99,apple_pay,Asia,1,,0,2025-12-31,2025-12-31,546
2337,2024-02-24,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,676
2338,2023-11-21,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,771
2339,2023-06-26,Standard,Annual,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,919
2340,2024-08-14,Basic,Monthly,9.99,credit_card,Europe,0,2025-06-13,1,2025-06-13,2025-12-31,303
2341,2024-05-23,Premium,Annual,39.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,587
2342,2024-06-27,Premium,Annual,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,552
2343,2024-11-04,Standard,Monthly,19.99,apple_pay,Asia,1,,0,2025-12-31,2025-12-31,422
2344,2024-10-11,Basic,Monthly,9.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,446
2345,2025-01-30,Premium,Monthly,39.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,335
2346,2023-09-12,Basic,Monthly,9.99,paypal,Europe,0,2025-08-12,1,2025-08-12,2025-12-31,700
2347,2025-04-04,Basic,Annual,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,271
2348,2025-04-29,Standard,Annual,19.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,246
2349,2025-09-27,Basic,Monthly,9.99,credit_card,North America,0,2025-12-10,1,2025-12-10,2025-12-31,74
2350,2025-02-27,Premium,Monthly,39.99,paypal,North America,1,,0,2025-12-31,2025-12-31,307
2351,2023-04-18,Premium,Monthly,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,988
2352,2024-06-24,Basic,Monthly,9.99,paypal,South America,1,,0,2025-12-31,2025-12-31,555
2353,2024-08-27,Standard,Annual,19.99,paypal,North America,1,,0,2025-12-31,2025-12-31,491
2354,2024-06-16,Standard,Annual,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,563
2355,2025-01-27,Basic,Annual,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,338
2356,2024-10-31,Standard,Monthly,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,426
2357,2024-05-23,Premium,Monthly,39.99,apple_pay,Asia,0,2025-07-04,1,2025-07-04,2025-12-31,407
2358,2024-05-12,Standard,Annual,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,598
2359,2023-03-26,Premium,Monthly,39.99,paypal,North America,1,,0,2025-12-31,2025-12-31,1011
2360,2023-09-19,Basic,Monthly,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,834
2361,2024-10-20,Basic,Monthly,9.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,437
2362,2023-04-11,Standard,Annual,19.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,995
2363,2024-05-26,Basic,Annual,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,584
2364,2024-05-24,Basic,Monthly,9.99,credit_card,North America,0,2025-05-06,1,2025-05-06,2025-12-31,347
2365,2023-11-13,Premium,Monthly,39.99,credit_card,North America,0,2025-06-20,1,2025-06-20,2025-12-31,585
2366,2023-07-29,Basic,Monthly,9.99,credit_card,Europe,0,2025-08-12,1,2025-08-12,2025-12-31,745
2367,2025-09-26,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,96
2368,2023-02-28,Standard,Monthly,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,1037
2369,2025-03-22,Basic,Monthly,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,284
2370,2025-04-04,Basic,Monthly,9.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,271
2371,2024-09-06,Basic,Monthly,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,481
2372,2023-10-21,Standard,Monthly,19.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,802
2373,2023-09-12,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,841
2374,2025-02-08,Basic,Annual,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,326
2375,2023-08-12,Standard,Annual,19.99,bank_transfer,North America,0,2024-10-21,1,2024-10-21,2025-12-31,436
2376,2024-02-11,Standard,Monthly,19.99,bank_transfer,Oceania,1,,0,2025-12-31,2025-12-31,689
2377,2024-03-20,Standard,Monthly,19.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,651
2378,2023-01-23,Premium,Monthly,39.99,paypal,Europe,0,2024-02-01,1,2024-02-01,2025-12-31,374
2379,2025-05-14,Basic,Annual,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,231
2380,2023-07-02,Premium,Monthly,39.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,913
2381,2024-12-24,Basic,Monthly,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,372
2382,2024-09-18,Premium,Monthly,39.99,paypal,North America,1,,0,2025-12-31,2025-12-31,469
2383,2023-04-03,Premium,Monthly,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,1003
2384,2023-12-28,Basic,Annual,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,734
2385,2023-10-25,Basic,Annual,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,798
2386,2023-09-01,Premium,Annual,39.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,852
2387,2024-12-02,Premium,Monthly,39.99,paypal,North America,1,,0,2025-12-31,2025-12-31,394
2388,2025-09-18,Standard,Monthly,19.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,104
2389,2024-06-08,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,571
2390,2025-06-28,Standard,Monthly,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,186
2391,2024-06-04,Basic,Monthly,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,575
2392,2023-01-27,Premium,Monthly,39.99,paypal,North America,0,2024-06-10,1,2024-06-10,2025-12-31,500
2393,2023-04-13,Standard,Annual,19.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,993
2394,2023-12-03,Premium,Monthly,39.99,apple_pay,Europe,1,,0,2025-12-31,2025-12-31,759
2395,2023-10-19,Standard,Monthly,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,804
2396,2025-10-19,Standard,Annual,19.99,paypal,South America,1,,0,2025-12-31,2025-12-31,73
2397,2025-07-24,Basic,Monthly,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,160
2398,2025-10-27,Standard,Monthly,19.99,apple_pay,Asia,1,,0,2025-12-31,2025-12-31,65
2399,2025-09-19,Basic,Monthly,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,103
2400,2024-01-25,Basic,Annual,9.99,credit_card,Europe,0,2025-09-16,1,2025-09-16,2025-12-31,600
2401,2023-10-09,Basic,Monthly,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,814
2402,2025-09-03,Premium,Annual,39.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,119
2403,2024-11-17,Basic,Annual,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,409
2404,2024-02-23,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,677
2405,2023-03-15,Basic,Annual,9.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,1022
2406,2025-05-23,Basic,Annual,9.99,apple_pay,Asia,1,,0,2025-12-31,2025-12-31,222
2407,2025-07-31,Basic,Annual,9.99,credit_card,Oceania,1,,0,2025-12-31,2025-12-31,153
2408,2024-10-28,Standard,Monthly,19.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,429
2409,2025-03-06,Standard,Annual,19.99,paypal,South America,1,,0,2025-12-31,2025-12-31,300
2410,2024-10-24,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,433
2411,2023-07-02,Premium,Monthly,39.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,913
2412,2025-06-24,Basic,Monthly,9.99,bank_transfer,Asia,0,2025-09-04,1,2025-09-04,2025-12-31,72
2413,2025-10-01,Standard,Monthly,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,91
2414,2023-02-23,Standard,Monthly,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,1042
2415,2024-12-01,Basic,Monthly,9.99,apple_pay,North America,0,2025-11-07,1,2025-11-07,2025-12-31,341
2416,2025-01-14,Premium,Monthly,39.99,paypal,North America,1,,0,2025-12-31,2025-12-31,351
2417,2024-01-31,Premium,Monthly,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,700
2418,2025-07-19,Basic,Annual,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,165
2419,2023-04-12,Basic,Monthly,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,994
2420,2024-08-18,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,500
2421,2023-09-02,Standard,Monthly,19.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,851
2422,2024-01-02,Basic,Monthly,9.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,729
2423,2024-01-26,Premium,Monthly,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,705
2424,2025-07-26,Standard,Annual,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,158
2425,2024-01-22,Basic,Annual,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,709
2426,2023-03-05,Basic,Monthly,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,1032
2427,2025-08-27,Premium,Monthly,39.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,126
2428,2023-03-31,Basic,Annual,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,1006
2429,2024-10-19,Basic,Annual,9.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,438
2430,2025-09-12,Basic,Monthly,9.99,paypal,North America,0,2025-11-30,1,2025-11-30,2025-12-31,79
2431,2023-03-22,Standard,Annual,19.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,1015
2432,2023-09-27,Premium,Annual,39.99,bank_transfer,Oceania,1,,0,2025-12-31,2025-12-31,826
2433,2025-07-12,Premium,Annual,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,172
2434,2025-02-04,Basic,Monthly,9.99,credit_card,Oceania,1,,0,2025-12-31,2025-12-31,330
2435,2025-02-25,Basic,Annual,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,309
2436,2024-11-23,Standard,Monthly,19.99,apple_pay,Asia,1,,0,2025-12-31,2025-12-31,403
2437,2023-11-07,Premium,Annual,39.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,785
2438,2024-05-25,Basic,Monthly,9.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,585
2439,2025-05-04,Basic,Monthly,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,241
2440,2024-12-05,Basic,Monthly,9.99,credit_card,North America,0,2025-04-01,1,2025-04-01,2025-12-31,117
2441,2023-11-07,Premium,Annual,39.99,paypal,North America,0,2024-08-15,1,2024-08-15,2025-12-31,282
2442,2024-01-01,Basic,Annual,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,730
2443,2023-04-21,Basic,Monthly,9.99,credit_card,Oceania,1,,0,2025-12-31,2025-12-31,985
2444,2023-11-13,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,779
2445,2024-09-10,Premium,Annual,39.99,paypal,Asia,0,2025-12-05,1,2025-12-05,2025-12-31,451
2446,2024-03-27,Basic,Annual,9.99,apple_pay,Asia,1,,0,2025-12-31,2025-12-31,644
2447,2024-12-30,Basic,Monthly,9.99,bank_transfer,South America,1,,0,2025-12-31,2025-12-31,366
